time,springDeflFL,springDeflFR,camberFL,camberFR,cmComFL,cmComFR,cmCamKinFL,cmCamKinFR,cmCamFL,cmCamFR,cmPitchCenterL,cmPitchCenterR
0.1,1.52940898222864e-05,-0.000209405419677687,4.29215172063423e-06,6.18939180130499e-05,0.00010932201257674,-9.79248652583919e-05,3.09940187435132e-05,2.78020797850331e-05,3.92889196518809e-05,3.6031698982697e-05,1.59299147129059,1.59753572940826
0.11,3.34297645676946e-05,-0.000227418944835635,9.38176924399529e-06,6.72181720412797e-05,0.000127226492622867,-0.000113566238724161,3.60990161425434e-05,3.22736050293315e-05,4.47128986706957e-05,4.08556370530277e-05,1.59258949756622,1.59788119792938
0.12,5.32316147996862e-05,-0.000247096830010621,1.49389842553217e-05,7.30343606268733e-05,0.000146822276292369,-0.000130634172819555,4.16883849538863e-05,3.71561109204777e-05,5.06839278386906e-05,4.61540766991675e-05,1.59214878082275,1.59825778007507
0.13,7.47385121136198e-05,-0.000268474737300814,2.09747057257808e-05,7.9353024409054e-05,0.000168148675584234,-0.000149168205098249,4.77734320156742e-05,4.24615609517787e-05,5.71605087316129e-05,5.18855667905882e-05,1.59166824817657,1.59866666793823
0.14,9.79761299458466e-05,-0.000291575303498018,2.74961386793583e-05,8.61808541398484e-05,0.000191229904885404,-0.000169191363966092,5.43616006325465e-05,4.81976749142632e-05,6.41151782474481e-05,5.80227278987877e-05,1.59114694595337,1.59910821914673
0.15,0.000122980692016722,-0.000316312401507831,3.45134489844032e-05,9.34923932511892e-05,0.000216041051317006,-0.000190680322702974,6.14468735875562e-05,5.43593305337708e-05,7.15099376975559e-05,6.45284671918489e-05,1.59058487415314,1.59958219528198
0.16,0.000149522662757494,-0.000342810850321866,4.19622195034583e-05,0.000101324534467464,0.000242534952121787,-0.000213593870284967,6.90153101459146e-05,6.09348571742885e-05,7.92916180216707e-05,7.1351882070303e-05,1.58998286724091,1.60008764266968
0.17,0.000177814216542508,-0.000370802555178175,4.99019951075493e-05,0.000109598037073502,0.000270690215984359,-0.000237915694015101,7.70585320424289e-05,6.79180884617381e-05,8.74292600201443e-05,7.84642907092348e-05,1.58934128284454,1.60062396526337
0.18,0.000207668544586433,-0.000400574334045469,5.82803495549902e-05,0.000118397675798953,0.00030055659590289,-0.000263692752923816,8.55898397276178e-05,7.5322539487388e-05,9.59609969868325e-05,8.5904095612932e-05,1.58865892887115,1.60119199752808
0.19,0.000239347265726356,-0.000431907925397163,6.71707038701635e-05,0.000127658939128054,0.000332147028530017,-0.000290936644887552,9.46133877732791e-05,8.31525976536795e-05,0.000104930266388692,9.37150180106983e-05,1.58793532848358,1.60179173946381
0.2,0.000272660915149903,-0.000464968394182137,7.65198864207671e-05,0.000137430615274735,0.000365443353075534,-0.000319634942570701,0.000104125683719758,9.14070260478184e-05,0.000114346999907866,0.000101909092336427,1.58717048168182,1.6024227142334
0.21,0.000297340284600271,-0.000489454382891403,8.34459342785615e-05,0.000144667934060335,0.000389841530704871,-0.000339774851454422,0.000111608649604023,9.76801893557422e-05,0.000120302269351669,0.000106571991636883,1.58656299114227,1.6029064655304
0.22,0.000306284880250828,-0.000498389401577112,8.59561563354487e-05,0.000147308855746267,0.000399734824895859,-0.000347086956026033,0.000114822469186038,0.000100123419542797,0.000115038717922289,0.000100633093097713,1.5862729549408,1.60312414169312
0.23,0.000302027461707604,-0.000494287725838116,8.4761349286576e-05,0.000146096524268427,0.000398049043724313,-0.00034391347435303,0.000114634109195322,9.94970541796647e-05,0.000101569654361811,8.67515918798745e-05,1.5862410068512,1.60312569141388
0.24,0.000287642613171585,-0.000479651722814725,8.07243681316094e-05,0.000141770563782004,0.00038768321974203,-0.000331004033796489,0.000111876666778699,9.60311081144027e-05,8.48466515890323e-05,6.9286921643652e-05,1.58641195297241,1.60291492938995
0.25,0.000265544669554278,-0.000457122022488973,7.45227747173161e-05,0.000135111464762661,0.000370637571904808,-0.000309935858240351,0.000107157458842266,9.01479797903448e-05,6.8045781517867e-05,5.13531376782339e-05,1.58674621582031,1.60251331329346
0.26,0.0002379208660034,-0.000428780976155245,6.67703973402335e-05,0.000126734707366011,0.000348288012901321,-0.000282887631328776,0.000100877099612262,8.24753078632057e-05,5.28672790096607e-05,3.48558824043721e-05,1.58721709251404,1.60196244716644
0.27,0.000206462336196861,-0.000396348543100465,5.79418377850904e-05,0.000117148659614496,0.000321903411531821,-0.000251805933658034,9.34013514779508e-05,7.35893918317743e-05,4.00131502829026e-05,2.0642737581511e-05,1.58779644966125,1.60130393505096
0.28,0.000172391648772911,-0.000361196955077376,4.83801991816082e-05,0.000106758911772829,0.000292624317808077,-0.000218135057366453,8.50616561365314e-05,6.3923311245162e-05,2.95288755296497e-05,8.83649954630528e-06,1.58845615386963,1.60057175159454
0.29,0.000136657010038247,-0.000324305189089012,3.83515872855456e-05,9.58548198780014e-05,0.000261399283772334,-0.000182864838279784,7.61356495786458e-05,5.37749801878817e-05,2.11022725125076e-05,-8.44568546654045e-07,1.58917164802551,1.59979057312012
0.3,0.000100085264148491,-0.000286293213350616,2.80880486329495e-05,8.46196278113988e-05,0.000228980221436359,-0.000146676480653696,6.68442153255455e-05,4.33485292887781e-05,1.4282150004874e-05,-8.84734890860273e-06,1.58992207050323,1.59897828102112
0.31,6.3049016918275e-05,-0.000247922359398077,1.7694151766765e-05,7.32783621828177e-05,0.000195958302356303,-0.000110075015982147,5.7361012295587e-05,3.27936832036357e-05,8.61719036038266e-06,-1.56298156070989e-05,1.59069120883942,1.59814882278442
0.32,2.61248532626123e-05,-0.000209559508698511,7.33171016944342e-06,6.19394620741171e-05,0.000162809490575455,-7.34768545953557e-05,4.78255060443189e-05,2.22324670176022e-05,3.73033822143043e-06,-2.15774980460992e-05,1.59146583080292,1.59731340408325
0.33,-1.04046232792868e-05,-0.000171750259669618,-3.07529242173421e-06,5.07641899004969e-05,0.000129933017888106,-3.72568574675824e-05,3.83543520001695e-05,1.17737909022253e-05,-6.53523329674499e-07,-2.69712963927304e-05,1.59223520755768,1.59648191928864
0.34,-4.60543918226846e-05,-0.000134760905829335,-1.36122873801525e-05,3.98312539837955e-05,9.76768860709853e-05,-1.76801972884277e-06,2.90490406769095e-05,1.51978770190908e-06,-4.70990153189632e-06,-3.19882528856397e-05,1.5929901599884,1.59566354751587
0.35,-8.0666422988283e-05,-9.91217751661003e-05,-2.38425585093622e-05,2.92974032614893e-05,6.63515311316587e-05,3.26541739923414e-05,2.00001068151323e-05,-8.43260568217374e-06,-8.53283381729852e-06,-3.67197681043763e-05,1.59372305870056,1.59486651420593
0.36,-0.000113754216063941,-6.49719164911437e-05,-3.36223108911758e-05,1.92037363629041e-05,3.62349019269459e-05,6.56943884678185e-05,1.12887828436214e-05,-1.79922571987845e-05,-1.21582406791276e-05,-4.11957007599995e-05,1.59442734718323,1.59409856796265
0.37,-0.000145161632042142,-3.27123693384224e-05,-4.29053945503693e-05,9.66878846288363e-06,7.57276893637027e-06,9.70629116636701e-05,2.98714508062403e-06,-2.70753553195391e-05,-1.55858797370456e-05,-4.54073378932662e-05,1.59509718418121,1.59336674213409
0.38,-0.0001745898544901,-2.52638069720237e-06,-5.16034883736677e-05,7.4672183739586e-07,-1.94231270143064e-05,0.000126501297927462,-4.84235579278902e-06,-3.56070304405876e-05,-1.87967270903755e-05,-4.93258048663847e-05,1.59572768211365,1.5926775932312
0.39,-0.000201898553790509,2.53247355743462e-05,-5.96751151641499e-05,-7.10716418126721e-06,-4.45770056103356e-05,0.000153786677401513,-1.21476887215977e-05,-4.3522595660761e-05,-2.17653196159517e-05,-5.29149692738429e-05,1.59631514549255,1.592036485672
0.4,-0.000226869327285036,5.07412296543937e-05,-6.70557216917726e-05,-1.42400795796846e-05,-6.7750304879155e-05,0.000178734611836262,-1.88873473234707e-05,-5.07684053445701e-05,-2.44670063693775e-05,-5.6139484513551e-05,1.59685635566711,1.59144794940948
0.41,-0.000249385178663735,7.36060729535453e-05,-7.37107273806045e-05,-2.06568966409705e-05,-8.88423455762677e-05,0.000201200615265407,-2.50307966780383e-05,-5.73022698517889e-05,-2.68825424427632e-05,-5.89693117944989e-05,1.59734916687012,1.59091591835022
0.42,-0.000269489641717081,9.37243453827905e-05,-7.96529995043893e-05,-2.63029127574408e-05,-0.000107789550384041,0.000221080335904844,-3.05582470900845e-05,-6.30935464869253e-05,-2.8999545975239e-05,-6.13820448052138e-05,1.59779214859009,1.59044301509857
0.43,-0.000286962607979206,0.000111233200073999,-8.48174806478923e-05,-3.12166187486071e-05,-0.000124558384413831,0.000238303167861886,-3.54590374627151e-05,-6.81216915836558e-05,-3.08110720652621e-05,-6.33615054539405e-05,1.59818482398987,1.59003126621246
0.44,-0.000301905232358013,0.000125994515690849,-8.92340691470114e-05,-3.53592520768987e-05,-0.00013913655129727,0.000252822879701853,-3.97284711652901e-05,-7.23729172023013e-05,-3.23077911161818e-05,-6.48895293124951e-05,1.59852683544159,1.58968198299408
0.45,-0.000314276436936407,0.00013808485083663,-9.28906236100064e-05,-3.87522982406128e-05,-0.000151545493281446,0.000264631991740316,-4.33714849350508e-05,-7.58442838559859e-05,-3.34862052113749e-05,-6.59547004033811e-05,1.59881889820099,1.58939564228058
0.46,-0.000324190859596496,0.000147497303058145,-9.58210275327644e-05,-4.13938201270016e-05,-0.000161837044288404,0.000273760175332427,-4.64019722130615e-05,-7.85436131991446e-05,-3.43550309480634e-05,-6.65591869619675e-05,1.59906220436096,1.5891717672348
0.47,-0.00033161654150638,0.000154435369899293,-9.80158348497326e-05,-4.33409275309815e-05,-0.000170089449966326,0.000280270469374955,-4.88416008010972e-05,-8.04883238743059e-05,-3.49331348843407e-05,-6.67168060317636e-05,1.59925842285156,1.58900892734528
0.48,-0.000336728096864054,0.000158951041727427,-9.95266562444892e-05,-4.46082110916352e-05,-0.000176403802470304,0.000284255685983226,-5.07187905895989e-05,-8.17044274299406e-05,-3.52459428540897e-05,-6.64494436932728e-05,1.59940993785858,1.58890545368195
0.49,-0.000339782623073409,0.000161059188835877,-0.000100429481945283,-4.5199844025927e-05,-0.000180900155100971,0.000285834510577843,-5.20675894222222e-05,-8.22254296508618e-05,-3.5322464100318e-05,-6.57842101645656e-05,1.59951937198639,1.58885848522186
0.5,-0.000340637988120615,0.000161214725255839,-0.000100682302021213,-4.5243493953469e-05,-0.000183712851139717,0.000285178772173822,-5.29263816133607e-05,-8.2097300037276e-05,-3.51905000570696e-05,-6.47470660624094e-05,1.59958982467651,1.58886432647705
0.51,-0.00033977289355775,0.000159317986860225,-0.000100426606194286,-4.47111910140379e-05,-0.0001849903492257,0.000282622291706502,-5.33373640791979e-05,-8.14139275462367e-05,-3.4876760764746e-05,-6.33820018265396e-05,1.59962463378906,1.58891534805298
0.52,-0.000337224559339284,0.00015575571248992,-9.96733955590002e-05,-4.37114700600261e-05,-0.00018489157082513,0.000278369203442708,-5.33471320522949e-05,-8.02390422904864e-05,-3.4425738704158e-05,-6.17586629232392e-05,1.59962737560272,1.5890064239502
0.53,-0.000333191788101269,0.000150730085581503,-9.84814301707345e-05,-4.23010720936956e-05,-0.000183481650310569,0.000272548961220309,-5.29772660229355e-05,-7.86100135883316e-05,-3.38490644935519e-05,-5.99362392676994e-05,1.59959971904755,1.58913445472717
0.54,-0.000327863403100149,0.000144421385698356,-9.69065204816305e-05,-4.05305909880494e-05,-0.000180870061740279,0.000265309237875044,-5.22557056683581e-05,-7.65684308134951e-05,-3.31715782522224e-05,-5.7959488913184e-05,1.59954369068146,1.58929634094238
0.55,-0.000321526250153555,0.000136869630806233,-9.50334494526362e-05,-3.84112574330183e-05,-0.000177232315763831,0.000256811792496592,-5.12329970661085e-05,-7.416054722853e-05,-3.24195461871568e-05,-5.58515203010757e-05,1.5994633436203,1.58948814868927
0.56,-0.000314092772945426,0.000128459603002442,-9.28363380809252e-05,-3.60510571381289e-05,-0.000172725718584843,0.000247226969804615,-4.99553570989519e-05,-7.14349298505113e-05,-3.15983743348625e-05,-5.36194565938786e-05,1.59936225414276,1.58970582485199
0.57,-0.000305887152080204,0.000119156672416772,-9.04110043629154e-05,-3.34402715350498e-05,-0.000167477352079004,0.000236728665186092,-4.84603551740292e-05,-6.84415135765448e-05,-3.07093832816463e-05,-5.12739788973704e-05,1.59924376010895,1.58994507789612
0.58,-0.00029704947117489,0.000109102829007475,-8.77988527852678e-05,-3.06187488560527e-05,-0.000161591713549569,0.000225486845010892,-4.67786594526842e-05,-6.52292219456285e-05,-2.97568676614901e-05,-4.88335499539971e-05,1.59911000728607,1.59020209312439
0.59,-0.000287714325606295,9.84377608003118e-05,-8.50396656765876e-05,-2.76256913163125e-05,-0.000155163041199557,0.000213665392948315,-4.49376821052283e-05,-6.1845283198636e-05,-2.87485981971258e-05,-4.63221622339915e-05,1.59896337985992,1.59047281742096
0.6,-0.000277891140661126,8.74175942705249e-05,-8.21362288669808e-05,-2.45329785571932e-05,-0.000148282648297027,0.00020142097491771,-4.29638384957798e-05,-5.83349028602242e-05,-2.76944865618134e-05,-4.37661146861501e-05,1.59880602359772,1.59075355529785
0.61,-0.000267820756051184,7.60562542804838e-05,-7.91597273018971e-05,-2.13445184687801e-05,-0.000141041105962358,0.000188902136869729,-4.08833075198345e-05,-5.47410054423381e-05,-2.66052429651609e-05,-4.11916189477779e-05,1.59863984584808,1.59104084968567
0.62,-0.000257616918835964,6.44819947313011e-05,-7.61437811769623e-05,-1.8096304379786e-05,-0.000133527719299309,0.000176248388015665,-3.87219479307532e-05,-5.11039470438845e-05,-2.54915303230518e-05,-3.86234096367843e-05,1.59846699237823,1.59133148193359
0.63,-0.000247444375971166,5.27575192615827e-05,-7.31370847169223e-05,-1.48059335145937e-05,-0.000125829319586046,0.000163589356816374,-3.65049090760294e-05,-4.74613007099833e-05,-2.4363538614125e-05,-3.60841113433708e-05,1.59828948974609,1.5916223526001
0.64,-0.00023716063099235,4.12365316955932e-05,-7.00975202702826e-05,-1.15726697388893e-05,-0.000118028889119159,0.000151044107042253,-3.4256274375366e-05,-4.3847623601323e-05,-2.32308102567913e-05,-3.35939912474714e-05,1.59810924530029,1.59191071987152
0.65,-0.000227209701606487,2.96687522819799e-05,-6.71563260618891e-05,-8.32627424291759e-06,-0.000110204658994917,0.000138720686663873,-3.19987666443922e-05,-4.02943369408604e-05,-2.21021928155096e-05,-3.11709445668384e-05,1.59792816638947,1.59219396114349
0.66,-0.000217310635939407,1.85104503123407e-05,-6.42304612024834e-05,-5.19479498819568e-06,-0.00010242935968563,0.000126715720398352,-2.97535352729028e-05,-3.682960596052e-05,-2.09858189919032e-05,-2.88305345748086e-05,1.59774792194366,1.59247004985809
